year,month,severity_score,severity_score_normalized,airport
2018,5,25.887700534759357,28.65355365221926,PDX
2021,12,33.892405063291136,72.1332688875066,PDX
2015,11,29.759887005649716,49.68638059694171,PDX
2016,10,34.44849589790337,75.15382649181433,PDX
2021,7,30.503634475597092,53.726245914270145,PDX
2015,9,24.441544885177453,20.798368541313447,PDX
2015,10,25.13016157989228,24.538776158577146,PDX
2021,3,24.723360655737704,22.32912703578348,PDX
2016,6,28.128286014721347,40.82389901372827,PDX
2021,2,33.354554358472086,69.21178747600966,PDX
2016,12,31.17269076305221,57.36040589497124,PDX
2016,1,33.17843866171004,68.2551674888029,PDX
2016,4,25.005257623554154,23.860326575087196,PDX
2019,4,27.275510204081634,36.19181680832087,PDX
2015,3,25.868498527968598,28.549252764630918,PDX
2019,9,25.735294117647058,27.82571702284043,PDX
2018,9,26.037151702786378,29.465338047787426,PDX
2021,1,29.462555066079297,48.071341838571854,PDX
2019,12,28.405923344947734,42.331961180657856,PDX
2015,7,28.663471778487754,43.730905077924774,PDX
2018,7,27.330415754923415,36.49005114125947,PDX
2015,6,28.333333333333332,41.937668921315804,PDX
2018,12,33.992640294388224,72.67772362523118,PDX
2018,11,30.388349514563107,53.10004450248758,PDX
2018,6,26.34656652360515,31.14600824002565,PDX
2016,8,26.914103923647932,34.228740956927275,PDX
2015,1,33.43919442292796,69.67153285285906,PDX
2019,7,25.9619341563786,29.056773623348008,PDX
2015,5,25.543052837573384,26.781506573313248,PDX
2018,2,27.59131293188549,37.90718464313553,PDX
2019,11,26.577540106951872,32.40060365888134,PDX
2021,4,24.620462046204622,21.77020543853296,PDX
2018,4,29.525993883792047,48.415926915907576,PDX
2016,3,32.77777777777778,66.07886965329884,PDX
2019,10,38.850174216027874,63.872637722607436,JFK
2017,3,40.587188612099645,80.15829360902306,JFK
2017,8,33.955357142857146,17.980498508974314,JFK
2020,6,36.2454044117647,39.451202418738234,JFK
2019,5,39.34033613445378,68.46822907185714,JFK
2018,10,35.60352422907489,33.43315225217881,JFK
2017,10,36.017857142857146,37.31779665785182,JFK
2019,3,37.63470319634703,52.476795056479645,JFK
2023,8,35.56928508384819,33.112137677821764,JFK
2023,9,38.02859618717504,56.16980170006474,JFK
2020,11,35.709555345316936,34.42726391658156,JFK
2020,3,38.28695652173913,58.59210027912389,JFK
2018,1,40.91143594153053,83.19832623117205,JFK
2023,7,33.48122866894198,13.535231279413178,JFK
2018,3,39.45566286215979,69.54949322612892,JFK
2020,9,33.31598864711447,11.985997064525645,JFK
2018,8,34.96512641673932,27.447751605039805,JFK
2019,8,33.90076988879384,17.468706990452766,JFK
2023,6,35.334841628959275,30.91407562388725,JFK
2019,6,38.0385288966725,56.26292740429679,JFK
2017,7,35.595130748422,33.354457833807025,JFK
2019,1,39.58551483420593,70.76694112851725,JFK
2019,2,39.46376811594203,69.62548532744262,JFK
2020,12,37.04627949183303,46.959934638513964,JFK
2018,5,36.57631359466222,42.55369431201856,JFK
2023,3,37.718150087260035,53.259164709416176,JFK
2023,2,35.76769690927218,34.972379435148646,JFK
2023,11,34.55339805825243,23.587526623508214,JFK
2017,12,38.2737030411449,58.467840155118566,JFK
2020,4,36.29182156133829,39.886393817780885,JFK
2017,9,34.11657559198543,19.492027826740753,JFK
2023,4,40.69456427955134,81.16501132802819,JFK
2023,5,35.2247191011236,29.881604276654976,JFK
2020,1,36.59150043365135,42.696080946429134,JFK
2019,4,39.93162393162393,74.01194224794065,JFK
2017,4,38.126626192541195,57.08889767160481,JFK
2019,9,34.386562804284324,22.023336054914324,JFK
2020,8,33.39332748024583,12.71109964622132,JFK
2023,10,35.085740072202164,28.578584194863353,JFK
2018,9,36.401006711409394,40.91007663007417,JFK
2019,12,40.05877413937867,75.20405932772009,JFK
2018,7,34.643175735950045,24.429251579024665,JFK
2020,7,33.68103448275862,15.408542597547214,JFK
2020,2,36.65556612749762,43.29673909092373,JFK
2020,10,37.80898876404494,54.110837231326094,JFK
2018,12,38.208191126279864,57.85362273448872,JFK
2018,11,38.49820143884892,60.57266073710548,JFK
2018,6,34.57918552036199,23.829301092994513,JFK
2017,2,37.77120315581854,53.75657222671491,JFK
2017,11,34.9577861163227,27.37893144617512,JFK
2017,5,39.57070707070707,70.62810857690731,JFK
2019,7,34.19499105545617,20.22722452813039,JFK
2023,12,39.23238255033557,67.45609300284686,JFK
2018,2,40.79545454545455,82.11092412904148,JFK
2019,11,34.851390220517736,26.38139973272178,JFK
2020,5,37.196707105719234,48.37029275707964,JFK
2017,6,36.77787934186472,44.44350616668815,JFK
2017,1,40.310374149659864,77.56297540678341,JFK
2023,1,37.87510841283608,54.73075255844042,JFK
2018,4,39.32943294329433,68.3660044618089,JFK
2022,10,36.33273703041145,40.270003332626416,JFK
2024,7,35.655080213903744,33.91652362187311,JFK
2015,2,39.51183431952663,70.07613769573352,JFK
2021,8,35.330105633802816,30.86967254491897,JFK
2015,12,37.447154471544714,50.718402033961226,JFK
2016,7,35.65754633715799,33.939645154304245,JFK
2021,6,36.02220166512488,37.35852942023032,JFK
2016,11,36.306653809064606,40.025455925175706,JFK
2024,12,39.99562937062937,74.61203546355182,JFK
2021,5,36.37931034482759,40.70665888009127,JFK
2021,10,34.85701519213583,26.43413755248329,JFK
2024,3,39.523809523809526,70.1884131360303,JFK
2016,5,36.839622641509436,45.02239033343985,JFK
2024,5,35.85763293310463,35.81558899014144,JFK
2022,2,39.6588785046729,71.45477393778549,JFK
2022,7,33.642322097378276,15.045588445715003,JFK
2021,11,33.18313953488372,10.740448995667597,JFK
2016,2,38.956197576887234,64.86667667518124,JFK
2021,9,34.533702677747,23.402869438059003,JFK
2024,9,33.640730067243034,15.030662112921217,JFK
2024,10,32.03757225433526,0.0,JFK
2022,11,35.33858998144712,30.94921890128099,JFK
2015,4,36.299176578225065,39.95535195326192,JFK
2015,8,32.896455223880594,8.052594451923104,JFK
2016,9,33.35337650323774,12.3365328807695,JFK
2022,3,38.613481228668945,61.653484817730785,JFK
2024,2,35.89545014520813,36.170150301949775,JFK
2021,12,36.1993097497843,39.01903455362948,JFK
2015,11,33.445065176908756,13.196174684236924,JFK
2021,7,35.473993288590606,32.21871423247012,JFK
2016,10,34.68104222821204,24.78427492482947,JFK
2015,9,33.5884509624198,14.540511016231125,JFK
2015,10,35.94900849858357,36.67229519774796,JFK
2021,3,37.58912655971479,52.04948402075566,JFK
2016,6,33.9622641509434,18.04525626639519,JFK
2021,2,42.70348837209303,100.0,JFK
2024,1,39.39495798319328,68.9803449382904,JFK
2016,12,38.51868327402135,60.76469145388869,JFK
2016,1,36.49722735674676,41.81220865769409,JFK
2016,4,34.402277039848194,22.17066738014111,JFK
2024,11,35.14910536779324,29.172675643656753,JFK
2015,3,38.227467811158796,58.034354372222474,JFK
2022,1,40.2387041773231,76.89102213483295,JFK
2024,6,35.438842203548084,31.889149620725256,JFK
2022,5,39.15453074433657,66.72618096210441,JFK
2021,1,35.51708217913204,32.62270100740541,JFK
2015,7,33.953804347826086,17.965940031165974,JFK
2015,6,35.53619302949062,32.801877837108414,JFK
2022,6,35.38288288288288,31.364494072646877,JFK
2016,8,32.37535277516463,3.166915219471827,JFK
2015,1,41.738567730802416,90.9532324215066,JFK
2022,9,35.09596928982725,28.674489858400854,JFK
2015,5,35.38135593220339,31.350177902684234,JFK
2024,4,36.264763779527556,39.63270926305535,JFK
2024,8,35.07971656333038,28.522109825430093,JFK
2022,4,36.51844843897824,42.01117030334351,JFK
2021,4,35.68014705882353,34.151541829807925,JFK
2022,12,37.84574468085106,54.455448199575955,JFK
2022,8,33.52106227106227,13.908697577858655,JFK
2016,3,34.18819188191882,20.163477790744817,JFK
